Date Added,category,sellerlink,brand_name,product_count,positive_rating_percentage,rating_count,country,Count of seller brands,Hero Product 1 #ratings,Hero Product 2 #ratings,Max % of negative seller ratings - last 30 days,Max % of negative seller ratings - last 90 days,Max % of negative seller ratings - last 12 months,businessaddress,sellerstorefront-url,Sample Brand URL,email_id,phone_number
15-Nov-20,Garden,Seller 78,MEYLEE,3000,54,13,Canada,14,8,7,100,50,23,XiXianChengNanXiagQiLiJiaoLinFenShanXi041301CN,Seller 78-storefrontlink,https://www.amazon.de/-/en/MEYLEE/b/ref=bl_dp_s_web_14172957031?ie=UTF8&node=14172957031&field-lbr_brands_browse-bin=MEYLEE,NULL,NULL
15-Nov-20,Garden,Seller 79,YVAN MOINS CHER,495,100,1,Other,16,995,706,0,0,0,3rue des peupliersVire Normandie14500FR,Seller 79-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=YVAN+MOINS+CHER,NULL,NULL
15-Nov-20,Garden,Seller 80,ZEQUAN,8000,0,1,Canada,2,1,0,0,0,100,pingyanglupingyangjingyuan6haolou7cen701?705?709shiruzhutaiyuanhuashangshangwumishuyouxiangongsi-15TaiyuanShanxi030000CN,Seller 80-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ZEQUAN,NULL,NULL
15-Nov-20,Garden,Seller 81,Nukana,3000,83,6,Canada,1,1,0,0,0,17,fu hua lu 79 hao 16 zhuang 570 shi? shang hai lï¿½ hua jing ji kai fa qu ?chong ming qu lï¿½ hua zhenshang hai shi202164CN,Seller 81-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Nukana,NULL,NULL
15-Nov-20,Garden,Seller 82,Moligh doll,4000,86,22,Other,2,5,4,0,0,9,6 PRINCES ROADLONDONLONDONSW19 8RBGB,Seller 82-storefrontlink,https://www.amazon.de/-/en/Moligh-doll/b/ref=bl_dp_s_web_19338855031?ie=UTF8&node=19338855031&field-lbr_brands_browse-bin=Moligh+doll,NULL,NULL
15-Nov-20,Garden,Seller 83,OOSM&H,2000,79,14,Canada,13,1,1,0,25,21,xiaodianquchangfengjie 131hao Azuo 706shitaiyuanshishanxi030000CN,Seller 83-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=OOSM%26H,NULL,NULL
15-Nov-20,Garden,Seller 84,Percetey,2000,64,64,Canada,5,83,76,20,27,33,chenghuaquxilinsijie116hao1cengchengdushisichuansheng610000CN,Seller 84-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Percetey,NULL,NULL
15-Nov-20,Garden,Seller 85,Keersi,299,86,64,Canada,7,864,864,0,20,13,"Long Hua Xin Qu,Long Hua Jie DaoDong Huan Yi Lu,Liang Ji Da Sha,630ShiShen ZhenGuang Dong518109CN",Seller 85-storefrontlink,https://www.amazon.de/-/en/Keersi/b/ref=bl_dp_s_web_10442407031?ie=UTF8&node=10442407031&field-lbr_brands_browse-bin=Keersi,NULL,NULL
15-Nov-20,Garden,Seller 86,ChiliTec,681,95,597,Germany,16,1505,1489,7,4,4,Wiesentfels 56Hollfeld96142DE,Seller 86-storefrontlink,https://www.amazon.de/-/en/ChiliTec/b/ref=bl_dp_s_web_19738252031?ie=UTF8&node=19738252031&field-lbr_brands_browse-bin=ChiliTec,keimfunk@yahoo.de,NULL
15-Nov-20,Garden,Seller 87,Vankra,136,96,52,Canada,4,387,386,17,7,2,he kan lu 13 hao 904 shilong gang qu ban tian jie daoShenzhenGuangdong518129CN,Seller 87-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Vankra,NULL,NULL
15-Nov-20,Garden,Seller 88,trendaffe -,30000,50,6,Canada,16,2116,2068,75,60,50,mengchengxianbeimengdadao218haobozhouanhui230000CN,Seller 88-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=trendaffe+-,NULL,NULL
15-Nov-20,Garden,Seller 89,TUA,2000,NULL,NULL,Canada,1,0,0,0,0,0,GaoXinQuBaoShanLuBaoShanNongMaoShiChangBeiCe9HaoYanJieFangZiBoShiShanDongSheng255000CN,Seller 89-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=TUA,NULL,NULL
15-Nov-20,Garden,Seller 90,Metabo,121,97,31,Germany,14,3615,815,0,0,3,Reutlinger Straï¿½e 6363Tï¿½bingen72072DE,Seller 90-storefrontlink,https://www.amazon.de/-/en/Metabo/b/ref=bl_dp_s_web_3280145031?ie=UTF8&node=3280145031&field-lbr_brands_browse-bin=Metabo,NULL,NULL
15-Nov-20,Garden,Seller 91,Victron Energy,319,67,3,Germany,15,758,414,33,33,33,Einener Dorfbauerschaft42Warendorf48231DE,Seller 91-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=lighting&field-keywords=Victron+Energy,pv@solarkemper.de,NULL
15-Nov-20,Garden,Seller 92,Reichstein & Kaufmann,1000,80,46,Germany,15,689,474,0,14,17,In den Tannen 20kenai-deko - Rackow GbRLangen63225DE,Seller 92-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Reichstein+%26amp%3B+Kaufmann,info@kenaideko.de,16096330391
15-Nov-20,Garden,Seller 93,FETEAM,20000,67,6,Canada,3,3,1,33,17,17,shishishifenglijiedaoyuanyangchixilu66haojinshixiaoyuan11ti201shiquanzhoushifujiansheng362799CN,Seller 93-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=FETEAM,NULL,NULL
15-Nov-20,Garden,Seller 94,OUNONA,7000,79,187,Canada,15,157,99,0,29,16,longgangqubantianjiedaoshierxiangshuzhuangyuandamaogongyequ2dong302shenzhenguangzhou518000CN,Seller 94-storefrontlink,https://www.amazon.de/-/en/OUNONA/b/ref=bl_dp_s_web_16710395031?ie=UTF8&node=16710395031&field-lbr_brands_browse-bin=OUNONA,NULL,NULL
15-Nov-20,Garden,Seller 95,YIHANGG,1000,100,6,Canada,2,15,3,0,0,0,CongluoyuzhenxiamaocunLinxianShanxisheng033200CN,Seller 95-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=YIHANGG,NULL,NULL
15-Nov-20,Garden,Seller 96,Makita,212,90,21,Germany,14,5499,1559,0,0,10,Hainhï¿½lzer Str 3Hannover30159DE,Seller 96-storefrontlink,https://www.amazon.de/-/en/Makita/b/ref=bl_dp_s_web_3200602031?ie=UTF8&node=3200602031&field-lbr_brands_browse-bin=Makita,kerima.tools@gmx.de,5115455911
15-Nov-20,Garden,Seller 97,Oumefar,3000,100,2,Canada,5,0,0,0,0,0,er xian qiao dong lu15hao 3zhuang 1ceng 101Cheng du shiCheng hua quSi chuan sheng610000CN,Seller 97-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=Oumefar,NULL,NULL
15-Nov-20,Garden,Seller 98,KEIT,4000,NULL,NULL,Canada,6,0,0,0,0,0,ChunHuaXianFangLiZhenFengZhaiCun092HaoXianYangShiShanXiSheng711200CN,Seller 98-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=KEIT,NULL,NULL
15-Nov-20,Garden,Seller 99,Kerri-Keramik,40,96,89,Germany,2,268,94,0,0,2,Pilgramer Straï¿½e40Berlin12623DE,Seller 99-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Kerri-Keramik,kerrikeramik@web.de,49
15-Nov-20,Garden,Seller 100,Kesheng,NULL,NULL,NULL,Other,0,0,0,0,0,0,,Seller 100-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=pets&field-keywords=Kesheng,NULL,NULL
15-Nov-20,Garden,Seller 101,Varta Store,7000,97,3416,Germany,16,47337,32420,3,3,2,Dieselstr 4Kerpen50170DE,Seller 101-storefrontlink,https://www.amazon.de/-/en/stores/VARTA+/page/87AAE15C-9B74-43FD-BA30-44F9F1120060?ref_=ast_bln,Kessler,+
15-Nov-20,Garden,Seller 102,Oregon,20000,96,748,Germany,15,1784,1409,0,3,4,Ebenpaint6Bernhardswald93170DE,Seller 102-storefrontlink,https://www.amazon.de/-/en/Oregon/b/ref=bl_dp_s_web_1691497031?ie=UTF8&node=1691497031&field-lbr_brands_browse-bin=Oregon,Kettenbertl,NULL
15-Nov-20,Garden,Seller 103,Pflege/Materialien,638,98,59,Germany,16,34,30,0,0,2,Twistedener Str 333KevelaerNordrhein-Westfalen47623DE,Seller 103-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=Pflege%2FMaterialien,Rechtliche,172
15-Nov-20,Garden,Seller 104,KEYDI,1000,75,12,Canada,2,7,5,0,0,8,luohuquguiyuanjiedaosongyuanshequsongyuanlu99haomingrendasha536shenzhenshiguangdongsheng518001CN,Seller 104-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=KEYDI,NULL,NULL
15-Nov-20,Garden,Seller 105,Formulaone,10000,79,19,Canada,15,5,4,40,24,21,guangzhoushihuangpuquliucunshequyangchengdongjiesixiang5haoguangzhoushiguangdongsheng510000CN,Seller 105-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=drugstore&field-keywords=Formulaone,NULL,NULL
15-Nov-20,Garden,Seller 106,keyren,10000,83,35,Canada,5,3,2,20,10,14,luo hu qu nan hu jie dao wen jin nan lu 1001 haoao yun da sha 13lou 1309Shen zhen shiGuang dong518001CN,Seller 106-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=keyren,NULL,NULL
15-Nov-20,Garden,Seller 107,ZZALLL,1000,NULL,NULL,Canada,1,0,0,0,0,0,yutangjiedaoyulvsiqu7xiang8hao403fangshenzhenshiguangmingquguangdongsheng518107CN,Seller 107-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ZZALLL,NULL,NULL
15-Nov-20,Garden,Seller 108,Presto,60000,94,1098,Germany,16,4868,4714,7,6,5,AM Treptower Park28-30Berlin12435DE,Seller 108-storefrontlink,https://www.amazon.de/-/en/Presto/b/ref=bl_dp_s_web_1691770031?ie=UTF8&node=1691770031&field-lbr_brands_browse-bin=Presto,NULL,NULL
15-Nov-20,Garden,Seller 109,Yato,274,100,17,Germany,11,510,496,0,0,0,Konrad-Zuse-Str 32MoersNordrhein-Westfalen47445DE,Seller 109-storefrontlink,https://www.amazon.de/-/en/Yato/b/ref=bl_dp_s_web_3343221031?ie=UTF8&node=3343221031&field-lbr_brands_browse-bin=Yato,info@gsz24.de,49
15-Nov-20,Garden,Seller 110,Zerodis,9000,93,1706,Canada,1,456,250,4,4,5,602 7 Dong 13 Xiang Feng Men Ao Cun XiGang Tou She Qu Ban Tian Jie Dao Long Gang QuShen ZhenGuang Dong518129CN,Seller 110-storefrontlink,https://www.amazon.de/-/en/Zerodis/b/ref=bl_dp_s_web_19535260031?ie=UTF8&node=19535260031&field-lbr_brands_browse-bin=Zerodis,NULL,NULL
15-Nov-20,Garden,Seller 111,Widmann,1000,100,11,Germany,16,19698,2620,0,0,0,Goethestr 1aPremnitz14727DE,Seller 111-storefrontlink,https://www.amazon.de/-/en/Widmann/b/ref=bl_dp_s_web_18791726031?ie=UTF8&node=18791726031&field-lbr_brands_browse-bin=Widmann,info@vroniskinderland.de,+49(0)3386
15-Nov-20,Garden,Seller 112,Spielstabil,10000,89,168,Germany,16,13311,13011,0,10,10,Inh  Hans Hitzler e K Marktler Str  25BurghausenBayern84489DE,Seller 112-storefrontlink,https://www.amazon.de/-/en/Spielstabil/b/ref=bl_dp_s_web_19028525031?ie=UTF8&node=19028525031&field-lbr_brands_browse-bin=Spielstabil,info@kiddyhits.de,NULL
15-Nov-20,Garden,Seller 113,Oaklyn,130,80,25,Canada,15,1636,1007,0,0,12,"Room 804, Block B, HongrunhaoyuanZhangshubu Village, Shawan, Buji StreetLonggang District ShenzhenGuangdong China518000CN",Seller 113-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=Oaklyn,NULL,NULL
15-Nov-20,Garden,Seller 114,Small Foot,315,NULL,NULL,Germany,14,2277,1990,0,0,0,Ahornstraï¿½e7Welver59514DE,Seller 114-storefrontlink,https://www.amazon.de/-/en/Small-Foot/b/ref=bl_dp_s_web_18638474031?ie=UTF8&node=18638474031&field-lbr_brands_browse-bin=Small+Foot,NULL,NULL
15-Nov-20,Garden,Seller 115,Medipool,38,100,18,Germany,6,403,256,0,0,0,Scheuernstraï¿½e 69Scheuernstr  69LebachSaarland66822DE,Seller 115-storefrontlink,https://www.amazon.de/-/en/Medipool/b/ref=bl_dp_s_web_19164390031?ie=UTF8&node=19164390031&field-lbr_brands_browse-bin=Medipool,NULL,NULL
15-Nov-20,Garden,Seller 116,Substral,2000,86,821,Germany,16,3767,2664,11,18,12,Auf dem Teich 2-4NickenichRheinland Pfalz56645DE,Seller 116-storefrontlink,https://www.amazon.de/-/en/Substral/b/ref=bl_dp_s_web_16246415031?ie=UTF8&node=16246415031&field-lbr_brands_browse-bin=Substral,Impressum,8007241029
15-Nov-20,Garden,Seller 117,Martinez Albainox,919,100,36,Other,14,333,136,0,0,0,,Seller 117-storefrontlink,https://www.amazon.de/-/en/Martinez-Albainox/b/ref=bl_dp_s_web_4404056031?ie=UTF8&node=4404056031&field-lbr_brands_browse-bin=Martinez+Albainox,Impressum:,49
15-Nov-20,Garden,Seller 118,Spielstabil,2000,97,213,Germany,14,3625,2066,0,3,2,Maybachstraï¿½e3Karlsruhe76227DE,Seller 118-storefrontlink,https://www.amazon.de/-/en/Spielstabil/b/ref=bl_dp_s_web_19028525031?ie=UTF8&node=19028525031&field-lbr_brands_browse-bin=Spielstabil,info@Kiids.de,NULL
15-Nov-20,Garden,Seller 119,Victorinox Store,2000,83,6,Other,16,29957,9166,0,0,33,S S 581 Villino S CroceMassafraTA74016IT,Seller 119-storefrontlink,https://www.amazon.de/-/en/stores/Victorinox/page/93A7CE8C-0D46-4EA9-B4F6-7A1857F84B97?ref_=ast_bln,NULL,NULL
15-Nov-20,Garden,Seller 120,Kimi-Shop,20000,50,2,Canada,2,1,0,0,0,50,renchengquguhuaijiedaohuanchengxilu5haozongheloudongsandanyuanwucengxihujiningshishandongsheng272113CN,Seller 120-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Kimi-Shop,NULL,NULL
15-Nov-20,Garden,Seller 121,Schlaraffenland,97,100,140,Germany,15,125,96,0,0,0,Berggate33Bochum44809DE,Seller 121-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Schlaraffenland,info@kimizaduftshop.de,234520663
15-Nov-20,Garden,Seller 122,Hukai,5000,97,31,Canada,4,14,7,0,0,3,NanshanquXilijiedaozhuguangdongqu41Dong902FangShenzhenshiGuangdongsheng518055CN,Seller 122-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=Hukai,NULL,NULL
15-Nov-20,Garden,Seller 123,Vtech Store,3000,84,147,Other,15,4639,2566,50,23,12,Clan HouseDenmark StreetMaidenheadBerkshireSL6 7BNGB,Seller 123-storefrontlink,https://www.amazon.de/-/en/stores/VTech+Lernspielzeug+-+Einfach+mehr+als+Spielzeug/page/1584F68A-CB31-4398-A4EB-8C9C304858B3?ref_=ast_bln,NULL,NULL
15-Nov-20,Garden,Seller 124,Wumudidi,688,75,4,Canada,16,1,1,0,100,100,taiyuanshi xiaodianqu nanneihuanjie346haotaiyuanshishanxi030000CN,Seller 124-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Wumudidi,NULL,NULL
15-Nov-20,Garden,Seller 125,Tussi on Tour,890,95,57,Germany,16,488,293,0,0,5,Otto-von-guericke-ring 1616Lingen (ems)49811DE,Seller 125-storefrontlink,https://www.amazon.de/-/en/Tussi-on-Tour/b/ref=bl_dp_s_web_20303356031?ie=UTF8&node=20303356031&field-lbr_brands_browse-bin=Tussi+on+Tour,Kinkerlitzchen,49
15-Nov-20,Garden,Seller 126,NA,50000,100,4,Canada,15,2,1,0,0,0,Li Cheng Qu Hai Xi Qi Pei Cheng Zhong Jue Er ShouChe Shi Chang B05 HaoQuan Zhou ShiFu Jian Sheng362000CN,Seller 126-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=NA,NULL,NULL
15-Nov-20,Garden,Seller 127,wettertuete.de,15,100,17,Germany,2,49,20,0,0,0,Bahnallee19StadtlohnNordrhein-Westfalen48703DE,Seller 127-storefrontlink,https://www.amazon.de/-/en/wettertuete-de/b/ref=bl_dp_s_web_16747417031?ie=UTF8&node=16747417031&field-lbr_brands_browse-bin=wettertuete.de,Impressum:,NULL
15-Nov-20,Garden,Seller 128,Makita,2000,98,256,Germany,14,7072,5499,0,0,0,Nikolaus Fey Str17Gerolzhofen97447DE,Seller 128-storefrontlink,https://www.amazon.de/-/en/Makita/b/ref=bl_dp_s_web_3200602031?ie=UTF8&node=3200602031&field-lbr_brands_browse-bin=Makita,info@kirchner24.de,938297910
15-Nov-20,Garden,Seller 129,Wytino,5000,92,76,Canada,11,175,109,0,4,4,Longgang qu long cheng jiedao zhongxin chengqing lin lu 546hao tou zi da sha 8lou 803Shen zhen shiGuang dong sheng518100CN,Seller 129-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Wytino,NULL,NULL
15-Nov-20,Garden,Seller 130,KEERZ,34,100,14,Germany,2,32,7,0,0,0,Schaftnacher Str 11Schwabach91126DE,Seller 130-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=KEERZ,,
15-Nov-20,Garden,Seller 131,YITON,1000,NULL,NULL,Canada,1,1,0,0,0,0,youyiluxinerjiexibeijiaobaolonglongdi7haolou1danyuan3004(107yixi)xinxiangshihongqiquhenansheng453000CN,Seller 131-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=YITON,NULL,NULL
15-Nov-20,Garden,Seller 132,SEVERIN Store,444,50,2,Other,15,7499,3667,0,0,0,Bredgrï¿½nd 8UppsalaUppsala75320SE,Seller 132-storefrontlink,https://www.amazon.de/-/en/stores/Severin/page/8BC82D14-ECAD-4D35-B446-2006F62B3464?ref_=ast_bln,NULL,NULL
15-Nov-20,Garden,Seller 133,Westfalia Wasserwelten,7000,100,4,Other,13,429,174,0,0,0,Avenida Enrique Mowinckel 82LaredoCantabria39770ES,Seller 133-storefrontlink,https://www.amazon.de/-/en/Westfalia-Wasserwelten/b/ref=bl_dp_s_web_12085044031?ie=UTF8&node=12085044031&field-lbr_brands_browse-bin=Westfalia+Wasserwelten,NULL,NULL
15-Nov-20,Garden,Seller 134,SXCLS,3000,NULL,NULL,Canada,7,1,0,0,0,0,xiaodianqupingyanglu65haopingyangjingyuandi10dong1020taiyuanshishanxisheng030000CN,Seller 134-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=SXCLS,NULL,NULL
15-Nov-20,Garden,Seller 135,Perel Garden,7000,98,200,Germany,15,7194,6529,6,3,2,Bï¿½nschstr  63BerlinBerlin10247DE,Seller 135-storefrontlink,https://www.amazon.de/-/en/Perel-Garden/b/ref=bl_dp_s_web_18912189031?ie=UTF8&node=18912189031&field-lbr_brands_browse-bin=Perel+Garden,amazon@kjells.de,3054619947
15-Nov-20,Garden,Seller 136,ZHANGZHIYUA,1000,75,4,Canada,2,1,1,0,0,0,LinXianLinQuanZhenZhongYueJingCunLvLiangShanXi033299CN,Seller 136-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ZHANGZHIYUA,NULL,NULL
15-Nov-20,Garden,Seller 137,KJR Holzmanufaktur,259,44,18,Germany,0,15,11,0,33,50,Klinker Str  14KlinkMecklenburg-Vorpommern17192DE,Seller 137-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=KJR+Holzmanufaktur,NULL,NULL
15-Nov-20,Garden,Seller 138,LZW,2000,NULL,NULL,Canada,1,0,0,0,0,0,JiangXiShengXinYuShiFenYiXianQianShanXiLu?ErJianZongHeDaLou?392HaoFenYiJiangXi336600CN,Seller 138-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=sporting-de&field-keywords=LZW,NULL,NULL
15-Nov-20,Garden,Seller 139,XHHXPY,3000,NULL,NULL,Canada,12,1,0,0,0,0,YuanJiaZhuang 47LvLiangShiLiShiQuShanXiSheng033000CN,Seller 139-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=XHHXPY,NULL,NULL
15-Nov-20,Garden,Seller 140,Nitras Store,702,92,2698,Germany,16,6564,5230,5,5,7,K&K Dichtungstechnik- und Sanitï¿½rhandel GmbHHunï¿½usstraï¿½e 5Celle29227DE,Seller 140-storefrontlink,https://www.amazon.de/-/en/stores/NITRAS/page/39CD04D7-C833-44A8-863E-F2D085695B80?ref_=ast_bln,info@kkdichtungstechnik.de,5141
15-Nov-20,Garden,Seller 141,vidaXL,116,94,35,Germany,16,39,34,0,0,3,Kï¿½nigstr 26Stuttgart70173DE,Seller 141-storefrontlink,https://www.amazon.de/-/en/vidaXL/b/ref=bl_dp_s_web_20038948031?ie=UTF8&node=20038948031&field-lbr_brands_browse-bin=vidaXL,Klara,+49(0)711
15-Nov-20,Garden,Seller 142,Silverline,443,100,2,Other,15,1760,1593,0,0,0,Falkenstraï¿½e 11MarkersdorfNiederï¿½sterreich3385AT,Seller 142-storefrontlink,https://www.amazon.de/-/en/Silverline/b/ref=bl_dp_s_web_1691786031?ie=UTF8&node=1691786031&field-lbr_brands_browse-bin=Silverline,ImpressumFirmenwortlaut:Klaus,NULL
15-Nov-20,Garden,Seller 143,Testo AG Store,160,96,28,Germany,12,293,291,0,8,4,Stockholmer Str  3-5SchneverdingenNiedersachsen29640DE,Seller 143-storefrontlink,https://www.amazon.de/stores/Testo+SE+%26+Co.KGaA/page/E0D319AC-E047-4739-8DB7-F17291E1B918?ref_=ast_bln,info@kleinschmidtgmbh.com,49
15-Nov-20,Garden,Seller 144,COMFY,233,96,67,Germany,16,182,115,0,9,1,Der KlempnerRoggenkamp 1aWerneNordrhein-Westfalen59368DE,Seller 144-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=toys-de&field-keywords=COMFY,NULL,NULL
15-Nov-20,Garden,Seller 145,PFERD Store,2000,80,175,Germany,16,2111,1032,27,14,17,Unterer Hammer 33MichelstadtHessen64720DE,Seller 145-storefrontlink,https://www.amazon.de/-/en/stores/PFERD-Werkzeuge/page/003B2661-46F6-4E80-AF46-8B60D4AC6E2E?ref_=ast_bln,kontakt@kletterspezialisten.deGeltungsbereichFr,NULL
15-Nov-20,Garden,Seller 146,texxor,119,95,21,Germany,15,55,21,0,0,0,Berliner Straï¿½e 43Reichelsheim (Wetterau)Hessen61203DE,Seller 146-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=texxor,klaus.lutz@kederband.net,176
15-Nov-20,Garden,Seller 147,pool-design.eu,95,100,24,Germany,13,39,27,0,0,0,Askanische Straï¿½e156Dessau- Roï¿½lau06842DE,Seller 147-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=pool-design.eu,klodealer@aol.de,3405196783
15-Nov-20,Garden,Seller 148,maichengxuan,30000,92,12,Canada,3,0,0,0,0,0,zoupingxianmingjizhenwangjiaqiaocundongshoubinzhoushishandongsheng256600CN,Seller 148-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=maichengxuan,NULL,NULL
15-Nov-20,Garden,Seller 149,Puckator,2000,93,153,Germany,16,1750,741,0,5,5,Kï¿½nigsbacher Straï¿½e18Remchingen75196DE,Seller 149-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Puckator,kundenservice@klura.de,07232/8090579
15-Nov-20,Garden,Seller 150,MCK Austria Design,1000,97,119,Other,16,477,367,0,7,3,Trendagentur KepplingerGmundnerstrasse 51-57 / 1 Stock / Top 7Vï¿½cklabruckOberï¿½sterreich4840AT,Seller 150-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=MCK+Austria+Design,NULL,NULL
15-Nov-20,Garden,Seller 151,NOLA,76,92,84,Germany,13,289,76,14,9,7,Bemannsbruch16-18Meckesheim74909DE,Seller 151-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=NOLA,NULL,NULL
15-Nov-20,Garden,Seller 152,KnappWulf Store,35,93,43,Germany,1,91,85,0,8,7,Intzestrasse 8-10FrankfurtHessen60314DE,Seller 152-storefrontlink,https://www.amazon.de/-/en/stores/KnappWulf/page/D2165880-FFA9-482E-97F2-74BA99DBD9DD?ref_=ast_bln,NULL,NULL
15-Nov-20,Garden,Seller 153,Meffert's,2000,99,156,Germany,16,8448,3509,0,0,0,Rehwiesen 1HamburgHamburg22119DE,Seller 153-storefrontlink,https://www.amazon.de/-/en/Mefferts/b/ref=bl_dp_s_web_19032263031?ie=UTF8&node=19032263031&field-lbr_brands_browse-bin=Meffert%27s,mail@knobelbox.com,4084605742
15-Nov-20,Garden,Seller 154,Vommpe,2000,78,59,Canada,7,9,1,20,21,20,luo hu qu gui yuan jie dao bao an nan luzhen ye da sha 28-4Bshen zhen shi518000CN,Seller 154-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Vommpe,NULL,NULL
